lp,src,mt,score
zh-en,刚才有人说你这么大了才学钢琴。我这么大了？我还没到30呢，怎么就不能学了？难道给孩子买就是对的，给自己买就十恶不赦了么？活该你当孩奴！！！,"Someone said just now that you only learned piano when you are so old. I'm so old? I haven't reached 30 yet, why can't I study? Is it right to buy it for a child, but a heinous thing to buy for yourself? You deserve to be a slave! ! !",0.664562616
zh-en,昨天连续写了三四个小时的字没停笔，手磨得好疼，我在想高中写文综的时候是怎么过来的呢。,"Yesterday, I continued to write for three or four hours without stopping, and my hands hurt so much. I was thinking about how I got here when I was writing essays in high school.",0.664562616
zh-en,小号就是自在，写出来是发泄，却又不想被别人发现。没有心里负担，反正也不在乎回复，也不需要在乎。大号是写给别人看的，小号是自己心声。,"The trumpet is to be at ease, and to write it out is to vent, but you don’t want to be discovered by others. There is no burden in my heart, and I don’t care about the reply anyway, and I don’t need to care. The big one is written for others to read, and the small one is my own voice.",-0.80840135
zh-en,心情好灰暗，下雨天天的，要去练车,"The mood is so gloomy, it's raining every day, I'm going to practice driving",0.664562616
zh-en,他真诚希望顺德同行洋为中用、古为今用、北为南用，多走出家门、国外。,"He sincerely hoped that Shunde would go abroad for China, the past for the present, the north for the south, and go abroad more often.",-0.80840135
zh-en,面包来自TEMPS，老板娘人太好了既可以闪送外卖，又送蛋糕和醉蟹！真是醉人又醉心～,"The bread is from TEMPS, and the lady boss is so nice that she can deliver takeaways, cakes and drunk crabs! Really intoxicating and intoxicating~",0.517266219
zh-en,比赛结束！爱村总比分3-1晋级！小孩要高兴疯了,competition is over! Aicun advanced 3-1 with a total score of 3-1! The kid is going crazy,0.517266219
zh-en,我现在好想吐自己做都嫌弃的事情可想而知别人是什么感受😒明明都能感觉到却选择视而不见😒是懒惰吗？是习惯有人来收拾烂摊子了吧😒,I really want to vomit the things I do that I hate. I can imagine how others feel 😒I can feel it but choose to ignore it 😒Is it laziness? Is it accustomed to someone to clean up the mess 😒,-0.80840135
zh-en,偶尔也会欲哭无泪也罢，就听这雨声滴答滴答……,"Occasionally I want to cry without tears, just listen to the sound of the rain...",0.664562616
zh-en,长得丑，个子矮，身材差，脾气臭，嘴巴毒，不讲理，没良心，没素质，没人品，没品味，没气质，没本事等等~唉~都知道我在说谁，那就是谁了~,"Ugly, short, poor stature, bad temper, poisonous mouth, unreasonable, unconscionable, unqualified, uncharacteristic, tasteless, temperamental, unskilled, etc. ~ alas~ you all know who I am talking about, then who is it~",0.664562616
zh-en,都说现在孩子学习压力大，压力到底有多大？悲剧一：🍁13岁女孩因学习不好被亲妈打死🍁医生接诊时女孩已经不行了🍁刚开学没考试，何来成绩差之说？❤悲剧二：作业写到凌晨，15岁男生猝死课堂🙏,"It is said that children are under a lot of learning pressure now. How much pressure is it? Tragedy 1: 🍁 The 13-year-old girl was beaten to death by her own mother because she was not good at studying 🍁 The girl was already dead when the doctor saw her 🍁 There was no exam at the beginning of school, so why did you say that the grades were poor? ❤Tragedy 2: The homework was written until the early morning, and a 15-year-old boy died suddenly in class🙏",0.664562616
zh-en,最讨厌等人了下次再让我等这么久，你就给我滚回宜春去,"I hate waiting the most. Next time you make me wait so long, you will go back to Yichun for me.",0.664562616
zh-en,第一次出trip前夜，很多不懂的，但我特别想做好。,"On the eve of my first trip, I didn’t understand a lot, but I really wanted to do it well.",-0.80840135
zh-en,烟抽多了还是酒喝多了，胸口一直痛,"I smoke too much or drink too much, my chest hurts all the time",0.664562616
zh-en,22岁以后的人生真是，无不为“要成为一个现充”而加倍的努力着啊,"Life after the age of 22 is really, all of them have to redouble their efforts to ""become a current charge"".",0.664562616
zh-en,吹大风的时候，我想我该找个男朋友了；下雨没带伞的时候，我想我该找个男朋友了；听到难过的歌的时候，我想我该找个男朋友了…但是，我还是没有等到你。所以，我迎着风冒着雨听着歌流着泪，像奔跑似的满满走着，走着,"When the wind blows, I think I should find a boyfriend; When it rains without an umbrella, I think I should find a boyfriend; When I hear a sad song, I think I should find a boyfriend ...but, I still haven't waited for you. So, I faced the wind and the rain, listened to the song and shed tears, walking like a running full, walking",0.664562616
zh-en,就这网速什么都打不开我真是无语了，还有没有人管了@网通公司,"I can't open anything at this speed, I'm really speechless, does anyone care @Netcom Company",0.664562616
zh-en,12月26日刚好是东方神起出道12周年，也是你金俊秀出道12周年,"December 26 happens to be the 12th anniversary of TVXQ's debut, and also the 12th anniversary of your debut, Kim Junsu",0.664562616
zh-en,人生道路中的一次穿梭，多少得失中计较，如是匆匆过客。莫需惊心动魄，不必惴惴不安好的坏的皆是人生路还长，心且宽。,"A shuttle in the road of life, how many gains and losses are calculated, such as passing by in a hurry. Don't be thrilled, don't be apprehensive, the good and the bad are all life is still long, and the heart is wide.",0.664562616
zh-en,妈个逼，你怎么这么贱的呢，妈个逼妈个逼,"Damn it, why are you so cheap, damn it",0.664562616
zh-en,我知道要脚踏实地一步一步，但也不要这样对我啊,"I know I have to be down to earth, step by step, but don't do this to me",0.664562616
zh-en,今天彩铅也许会到哦~加油！又是一个需要自己努力过好的一天！,Color pencils may arrive today~ Come on! Another day that requires hard work!,0.664562616
zh-en,哈哈哈哈无比荣幸！爱你哟么么哒！也祝我们生日快乐,Hahaha so proud! I love you so much! Happy birthday to us too,0.664562616
zh-en,清理杂物时发现以前自己写的读书笔记，突然感觉最近几年自己的时间都荒废了,"When cleaning up the clutter, I found the reading notes I wrote before, and suddenly felt that my time was wasted in recent years",0.664562616
zh-en,2015冬天的初雪，温暖的校园，我还会陪你度过几个冬天。,"The first snow in the winter of 2015, the warm campus, I will spend a few winters with you.",-0.80840135
zh-en,且不说洗衣机拿到手就是坏的，格兰仕售后服务实在太差，安装工人和售后沟通有着严重问题，其内部管理和沟通机制的不健全一目了然，第一次也是最后一次买格兰仕。,Not to mention that the washing machine is broken when you get it. The after-sales service of Galanz is really bad. There are serious problems in the communication between installation workers and after-sales. It is clear at a glance that its internal management and communication mechanism is not perfect.,-0.80840135
zh-en,闭着眼睛，突然眼泪又掉了下来??在我拿不动很重的被子的时候，你在睡觉，在我肚子痛的要命的时候，你说你有事，在我迷路的时候，你…我不知道你在干嘛，在我伤心难过在宿舍外面吹着冷风的时候，你恐怕还在和家人说着我的坏话吧，然后安心的睡觉，然后理所应当的觉得你受了委屈！这些都是很深的疤,"I closed my eyes, and suddenly the tears fell again?? You were sleeping when I couldn't hold the heavy quilt. When my stomach was hurting, you said you had something to do. When I was lost, you... I don't know what you are doing. When I was sad and the cold wind was blowing outside the dormitory, you were probably still talking bad things about me to my family, then went to sleep in peace, and then you should have felt wronged! These are deep scars",-0.80840135
zh-en,亲爱的蚊子:最近几晚，由于你的亲密接触让我变成红点达人，看着手脚上的红点，请允许我向你说声谢谢！你这么爱我可我真不喜欢你，所以请到此为止吧，不要再咬了！,"Dear Mosquito: In the last few nights, because of your close contact, I have become a red dot expert. Looking at the red dots on my hands and feet, please allow me to say thank you! You love me so much but I really don't like you, so please stop here and stop biting!",0.664562616
